"","1809","1822","1826","1832","1843","1863","1907","1927","1985","2434","1816","1830","1866","1928","1969","1988","2584","2605","2473","2462","1807","1812","1869","2002","2453","2553","2508","2483","2443","2433"
"P01717"," 0.113753174","-0.223667710","-0.145115152","-0.040617916"," 0.081050008"," 0.004919842"," 0.032744547","-0.202992766","-0.084930871","-0.007045432","-0.073373196","-0.216705887","-0.021559284","-0.176750143"," 0.009035326"," 0.044353464"," 0.474063749"," 0.051947504"," 0.069350955"," 0.745043692"," 0.058048760","-0.062708325","-0.254956308","-0.199771854"," 0.092967483","-0.159575130"," 0.083703298","-0.155924063"," 0.092967483"," 0.071744752"
"A0A0C4DGN4"," 0.362805777","-0.176842586"," 0.231166239","-0.104359041"," 0.297966418","-0.051644298"," 0.136712537","-0.079662203"," 0.514574848","-0.451029594","-0.031920019"," 0.011623404","-0.115390921"," 0.049115464"," 0.168733264","-0.424952241","-0.253661458","-0.176842586","-0.003293547","-0.249575586"," 0.201320574"," 0.036686589"," 0.095211735"," 0.548970406","-0.022918563","-0.138928948","-0.132294430"," 0.020469812","-0.110405584","-0.151635464"
"F5GZD9","-0.214848728"," 0.148064002","-0.621640674"," 0.033039490"," 0.126353318"," 0.372275571"," 0.357566416"," 0.026448398","-0.037639946","-0.627724429"," 0.227082239"," 0.057258163","-0.126382981"," 0.350965144","-0.037639946","-0.029789874","-0.068542390"," 0.104560162","-0.533787688","-0.089834865"," 0.092594708"," 0.033039490","-0.004271995","-0.191978535","-0.594937339"," 0.259632799"," 0.301266882"," 0.148064002"," 0.357566416"," 0.183242194"
"P23297","-0.29281607"," 0.11191179","-0.11860676"," 0.02732988","-0.27642193","-0.19372218"," 0.13926669"," 0.11467272","-0.21663018"," 0.26372364"," 0.08463627"," 0.10396870","-0.23625325","-0.01496931","-0.24033192","-0.25867904"," 0.07047526"," 0.10745565","-0.12811313"," 0.07047526","-0.25695560","-0.27039045","-0.29281607"," 0.27832724"," 0.70718393"," 0.13594190"," 0.12754106"," 0.19328238"," 0.13297246"," 0.12754106"
"Q96KP4","-0.0654801071"," 0.4940918794"," 0.1791818129"," 0.4801357672","-0.1241830573","-0.2008442155","-0.1159920555"," 0.3712695269","-0.3239416732"," 0.0277507513"," 0.1791818129","-0.3239416732","-0.2097185106"," 0.1675698251","-0.3917703731"," 0.2218410351","-0.2658995355","-0.1060574725"," 0.0129611923","-0.2810450724"," 0.1791818129"," 0.0277507513"," 0.4801357672"," 0.1575381174"," 0.2218410351","-0.5059081206"," 0.0004812785","-0.2753176158"," 0.0413061758","-0.0521190592"
"A6NNI4"," 0.204117646"," 0.204117646","-0.001489957"," 0.089046735","-0.120055307"," 0.026919939"," 0.233536857"," 0.204117646"," 0.347517303","-0.363764865"," 0.287059606","-0.250752136"," 0.065183158"," 0.297171503"," 0.101480684","-0.071680766","-0.197539904","-0.111372692","-0.495111318","-0.202145487"," 0.223897862","-0.045929371","-0.399835309"," 0.457285572","-0.542714428"," 0.320082024","-0.052934035","-0.094379752","-0.034781955","-0.077046900"
"A0A087WWM1"," 0.325184137","-0.208959950"," 0.568439250"," 0.271642441","-0.243988687"," 0.190029494"," 0.086420011"," 0.030306180","-0.160886692"," 0.448778538","-0.119384350"," 0.543465227","-0.160886692","-0.119384350"," 0.341287263","-0.322523722"," 0.405406164","-0.188181655","-0.347876752"," 0.341287263","-0.322523722","-0.431560750"," 0.002272792","-0.152696919","-0.361548625"," 0.190029494","-0.098223670","-0.308629747","-0.062589682","-0.134702288"
"P06727","-0.163221379","-0.390441843","-0.068436409","-0.053105650"," 0.323967608"," 0.101380006"," 0.108048498","-0.009638605"," 0.175413832","-0.095766370","-0.147078910"," 0.065648281"," 0.609558157","-0.212299742"," 0.456376111","-0.195889449","-0.101237134"," 0.029755232","-0.168672394","-0.127067076"," 0.210552441","-0.109419891","-0.081008036","-0.234655744","-0.299190123","-0.101237134"," 0.138425342"," 0.093624369"," 0.166328649"," 0.079287364"
"P19652","-0.028688053","-0.197728726"," 0.155432752"," 0.266449853"," 0.462232353","-0.537767647"," 0.206299345"," 0.177948771"," 0.417770041","-0.168436249"," 0.069704348"," 0.177948771"," 0.081999537"," 0.099685622"," 0.266449853"," 0.372731836","-0.317502036","-0.125923147","-0.354437424","-0.346225356"," 0.040457679"," 0.069704348"," 0.340317661","-0.028688053","-0.478947313","-0.537767647"," 0.004630054","-0.048090657"," 0.040457679","-0.080018199"
"P04080","-0.21251870","-0.17023643","-0.21441271","-0.18749615","-0.19718456","-0.14539757","-0.14358593","-0.16708945","-0.16095832"," 0.26662450","-0.17843377","-0.04619405","-0.15700265","-0.14020804","-0.17843377","-0.19022495"," 0.73107496"," 0.07763991"," 0.22056340"," 0.77825140","-0.18749615","-0.19718456","-0.22174860","-0.16534655"," 0.77825140","-0.10144956"," 0.08758493"," 0.24192445"," 0.09310258"," 0.08758493"
"P60709","-0.008421355","-0.033750416","-0.028655307","-0.036412415"," 0.118525109","-0.125016949","-0.090495118","-0.077702441","-0.077702441"," 0.020910172","-0.289655456","-0.077702441","-0.090495118","-0.257310572","-0.092313966"," 0.035448509","-0.016742080"," 0.018829747"," 0.069488860","-0.014758648","-0.060015333","-0.019403876"," 0.051647641","-0.014758648"," 0.358247982","-0.040398844"," 0.038514273","-0.014758648"," 0.044513235"," 0.710344544"
"P23528"," 0.06374796"," 0.55655134","-0.11799383"," 0.15823358"," 0.08113378","-0.22862981","-0.02312108"," 0.14736826"," 0.00450770","-0.37935278"," 0.05013003"," 0.10644265","-0.19272887","-0.11799383","-0.14369805"," 0.44612022","-0.25348579","-0.09963442","-0.01146517","-0.26686950"," 0.10644265"," 0.05013003"," 0.01345128"," 0.44612022"," 0.27669811","-0.44344866"," 0.02129791","-0.24658407"," 0.05013003","-0.05349989"
"P12273"," 0.542988147","-0.270595811"," 0.305338777","-0.017516864"," 0.240225244"," 0.059262443","-0.133750856","-0.113112276"," 0.245905696"," 0.165539887","-0.081359847"," 0.158459581","-0.070713168","-0.061581116","-0.081359847","-0.091797307","-0.091797307","-0.006718583"," 0.165539887","-0.091797307","-0.148190557","-0.376514261","-0.087574623"," 0.377853888","-0.457011853","-0.148190557"," 0.059262443","-0.105058776"," 0.079468736"," 0.034796186"
"P62937"," 0.57555915"," 0.23288313"," 0.22074158"," 0.27412965"," 0.34955790","-0.23422105","-0.12685875"," 0.11886123","-0.10602827","-0.19662580"," 0.11886123"," 0.05894603","-0.11280913"," 0.07487604","-0.09829442"," 0.10695501","-0.34368327","-0.28605765","-0.42444085"," 0.38042966"," 0.18157693"," 0.05894603"," 0.40690063"," 0.44854434","-0.30181628","-0.35815666","-0.23854936","-0.29685433","-0.22592685","-0.25744589"
"A0A0C4DH68","-0.086041932","-0.321048250","-0.016592664"," 0.001091418","-0.158860355"," 0.004713547"," 0.019278853"," 0.004713547"," 0.188552987","-0.286423925"," 0.011846263","-0.078297090"," 0.009566197","-0.089600347","-0.099447750"," 0.115019352"," 0.678951750"," 0.027011205"," 0.268632895","-0.006243701","-0.099447750"," 0.047647395","-0.238895452"," 0.009566197","-0.233333054"," 0.119578412"," 0.047647395"," 0.061646710"," 0.053892452"," 0.044875696"
"Q2QBA2","-0.14397721","-0.24158495","-0.06306711"," 0.37438053","-0.09023038"," 0.07654047","-0.08497452","-0.06306711"," 0.20646245"," 0.42507680","-0.20680011","-0.16561007"," 0.39994152"," 0.33269150","-0.02494955","-0.08497452","-0.01861663"," 0.10181538","-0.51245511","-0.01234935","-0.11276378","-0.01861663","-0.09591992","-0.37449513","-0.57492320"," 0.36310939"," 0.17780599"," 0.08357879"," 0.20646245"," 0.14151000"
"P25774"," 0.03141388"," 0.02034025","-0.13688057","-0.43195894","-0.11361264"," 0.30276330"," 0.32621765"," 0.14531466"," 0.15670864"," 0.03141388","-0.09459708","-0.03163622"," 0.35697603"," 0.13308637"," 0.25152837","-0.02139368","-0.29531877","-0.19003485","-0.18160988","-0.28444997"," 0.14531466"," 0.19649168"," 0.35697603","-0.08277746","-0.64302397"," 0.30276330","-0.11361264"," 0.09507561","-0.09459708","-0.13688057"
"P05155","-0.15209905","-0.07001355"," 0.25804334"," 0.55243445"," 0.19614900"," 0.17534989"," 0.21010498","-0.11628410"," 0.29553549","-0.04477521","-0.28119048"," 0.25804334"," 0.18474907"," 0.19614900"," 0.16129131","-0.43439148","-0.36122272","-0.27009132","-0.44756555","-0.35644191"," 0.10701573"," 0.03161585"," 0.19614900","-0.14314694","-0.20980212"," 0.18474907","-0.22273553"," 0.53491810","-0.20980212","-0.22273553"
"Q9NP72"," 0.27241660"," 0.09358052"," 0.56870048"," 0.34085459","-0.15421156"," 0.01701113","-0.08213231","-0.12798182","-0.17852004"," 0.03536094","-0.35507787"," 0.42825848","-0.22480461"," 0.17936272","-0.07386255","-0.20781764","-0.36421005","-0.30492246"," 0.39578245","-0.36866996"," 0.13909436","-0.07386255"," 0.16658571"," 0.38141321"," 0.27241660"," 0.45698095","-0.27089982","-0.43129952","-0.25864615","-0.27089982"
"P04075"," 0.240585076"," 0.572461054"," 0.113997124"," 0.240585076"," 0.157395919","-0.310321803","-0.277681404"," 0.291186498","-0.357288498","-0.003810472"," 0.369578936"," 0.166270017","-0.218226343"," 0.004905460","-0.095122027"," 0.185565830","-0.273022512","-0.192646322","-0.156965562","-0.270062301"," 0.140991336"," 0.173900190"," 0.265933751"," 0.420957568","-0.347840835","-0.427538946","-0.151263785"," 0.029703733","-0.130934870","-0.161291888"
"P05090"," 0.339178744","-0.422473516"," 0.474898034","-0.103700242"," 0.026399452"," 0.079775903","-0.221808376","-0.148475834"," 0.203341585","-0.186014180"," 0.095929028","-0.040643262"," 0.072606776","-0.254342428","-0.079417045","-0.216517120","-0.050590075"," 0.044227083","-0.103700242","-0.040643262"," 0.044227083","-0.040643262","-0.525101966"," 0.002209038","-0.205467107"," 0.460233887"," 0.107079300"," 0.474898034"," 0.126181095"," 0.088352877"
"P04003"," 0.20014603"," 0.14646690"," 0.16587164"," 0.01699449"," 0.46886628","-0.28015905"," 0.43137904","-0.15750129"," 0.11993095"," 0.59110972","-0.20069718"," 0.04889312","-0.12569591"," 0.08278807","-0.02994481"," 0.27659625","-0.29306754","-0.27612908"," 0.02435090","-0.29306754"," 0.21320761"," 0.40706231","-0.30823687"," 0.24330083","-0.40889028"," 0.13673548","-0.26950926","-0.39483005","-0.26646149","-0.26950926"
"P01602","-0.004728163","-0.122163994","-0.176840032","-0.078614222","-0.244716540"," 0.005163412","-0.020827367"," 0.032885285"," 0.162785107","-0.025707042","-0.371070868","-0.143770058"," 0.138709313","-0.046684854","-0.091132667"," 0.117717743"," 0.628929132"," 0.096787066","-0.298765019","-0.013879253"," 0.185785808","-0.020827367"," 0.042490568","-0.086518633"," 0.304959396","-0.132643436"," 0.162785107","-0.308102672"," 0.185785808"," 0.122208442"
"P04217","-0.017136972","-0.007399212"," 0.122412974"," 0.104120931"," 0.217200529"," 0.194735785"," 0.180785034"," 0.066645487"," 0.083377829"," 0.066645487"," 0.066645487"," 0.194735785"," 0.111667499"," 0.164894063"," 0.245463823","-0.054357383","-0.352496231","-0.328819611","-0.332612683","-0.363367224"," 0.266673796"," 0.417655011"," 0.332876821","-0.084462867","-0.582344989"," 0.089667643","-0.315310605"," 0.136565418","-0.309151020","-0.315310605"
"P01008"," 0.001816353","-0.201123354","-0.063670804"," 0.022591328","-0.051987920"," 0.141306031"," 0.093864804"," 0.011521954","-0.026030097","-0.276636115","-0.069011669"," 0.050588348","-0.026030097","-0.059584446"," 0.089058193","-0.045011551"," 0.723363885","-0.120521329"," 0.221941509","-0.157379450","-0.034682601","-0.011353234"," 0.050588348","-0.059584446","-0.080096412"," 0.030875210","-0.098805023"," 0.132164890","-0.089367283","-0.098805023"
"P45877","-0.1044536245","-0.1256513385"," 0.2115935190","-0.0229650662","-0.1198563787"," 0.2678500075"," 0.1529578015"," 0.0768637940"," 0.1529578015"," 0.1868306032"," 0.0495195777"," 0.2600289917"," 0.3480788017","-0.3593251989"," 0.0768637940"," 0.0008299965","-0.2705395128","-0.2182356482"," 0.2773358473","-0.2739710412"," 0.0173615396","-0.0124399330"," 0.3480788017","-0.0650495394","-0.6519211983"," 0.2115935190","-0.1864508821"," 0.1347261074","-0.1761602591","-0.1864508821"
"P07108","-0.299068206","-0.224105397","-0.113974107","-0.273392882","-0.316539179","-0.127995955","-0.142240605","-0.186408780","-0.180009870","-0.150110236","-0.158388930"," 0.048553136","-0.224105397","-0.113974107","-0.226905723","-0.218257528"," 0.319220521"," 0.464817257"," 0.578098646"," 0.304082525","-0.211775934","-0.243471287"," 0.001752636","-0.207856946","-0.131082777","-0.082078757"," 0.633499689"," 0.257100558"," 0.683460821"," 0.541156811"
"A0A075B7B8"," 0.134280969"," 0.212089982"," 0.081904953","-0.508016284"," 0.141809680","-0.413266872","-0.428568307"," 0.267633934"," 0.388208444"," 0.218307204"," 0.236861301","-0.489622532"," 0.314674480","-0.377360506","-0.478138023"," 0.172322538"," 0.002644177"," 0.064953903"," 0.491983716"," 0.007494105"," 0.199017876"," 0.151958986","-0.393868092","-0.419966070","-0.344417201"," 0.267633934"," 0.095727287"," 0.199017876"," 0.108971253"," 0.095727287"
"P01594"," 0.45471572","-0.03270651"," 0.56852581","-0.12621265"," 0.04283412","-0.23794645","-0.37563858","-0.20248979"," 0.17457383"," 0.12133758","-0.24172296","-0.43147419"," 0.49019705","-0.16011139","-0.41425477","-0.20248979","-0.10967021","-0.01973731"," 0.07840942","-0.10967021"," 0.21727115"," 0.16830310"," 0.02761819","-0.28086942"," 0.05383807"," 0.24639527"," 0.02761819"," 0.20290444"," 0.04283412"," 0.02761819"
"P19875"," 0.08284895","-0.05051297","-0.46827710","-0.05051297","-0.42348216"," 0.04635044"," 0.21232161","-0.12698887","-0.02755927"," 0.45992409","-0.34557037","-0.41099138","-0.11194554","-0.29649914"," 0.13380897"," 0.01620712"," 0.05427351"," 0.09240536","-0.18545124"," 0.05120153"," 0.10720481","-0.03119190"," 0.29056487","-0.13252338","-0.26119314"," 0.53172290"," 0.12506613"," 0.45992409"," 0.13380897"," 0.12506613"
"P84077"," 0.284906202"," 0.246879613","-0.162180605"," 0.466421940","-0.208050972","-0.272030984"," 0.097421098","-0.084549256","-0.533578060"," 0.018680323"," 0.034629947"," 0.361667196","-0.473210522"," 0.229090784"," 0.284906202","-0.029758520","-0.142909290"," 0.084299408","-0.289855706","-0.162180605"," 0.045070555"," 0.007229182"," 0.426826285"," 0.112318876","-0.500585089","-0.194163889"," 0.271256835","-0.375449538"," 0.310743157"," 0.146155430"
"P24821","-0.155888560"," 0.038618001"," 0.821619799"," 0.195388690"," 0.049858634","-0.019943204","-0.174502204","-0.006487539","-0.019943204","-0.178380201","-0.174502204","-0.009473398"," 0.554439291","-0.166607885"," 0.116663307","-0.128296824","-0.130970877","-0.126640255"," 0.723587580","-0.132616726","-0.103524533"," 0.034250364"," 0.042952268","-0.170534840","-0.166607885","-0.170534840","-0.126640255","-0.162001990","-0.126640255","-0.126640255"
"P50395","-0.01100876"," 0.17780450","-0.16796055"," 0.26449859","-0.34104249"," 0.00133658"," 0.04710969"," 0.05686169","-0.27760648","-0.22130402"," 0.08223069"," 0.01839083","-0.27048877"," 0.04710969","-0.25025896"," 0.02819878"," 0.61350840"," 0.03706851"," 0.12197821","-0.10784972","-0.11517404","-0.20848071"," 0.19257126"," 0.17780450"," 0.09938497","-0.07085601"," 0.15716849","-0.38649160"," 0.19257126"," 0.11292544"
"Q9H4G4","-0.056985063","-0.381087781"," 0.352345887"," 0.137827951","-0.144432959"," 0.063259593"," 0.127522311","-0.085474601","-0.098368908"," 0.127522311","-0.316002439"," 0.091886679","-0.395998664"," 0.120520053"," 0.192741780","-0.175972226"," 0.009954475"," 0.091886679"," 0.464231115"," 0.015984706","-0.023272105","-0.275719694","-0.034541316"," 0.091886679","-0.028083863"," 0.200201555"," 0.155482787","-0.535768885"," 0.170625994"," 0.137827951"
"A0A0C4DH38"," 0.01537942"," 0.02660424"," 0.03873735"," 0.10553238"," 0.41639586","-0.02885182"," 0.11297557"," 0.18868209"," 0.53037394","-0.06088027"," 0.27080739","-0.10263687"," 0.41639586","-0.24998577","-0.41763387"," 0.37167565","-0.20848516","-0.16219330","-0.42275560","-0.20848516"," 0.14467606"," 0.09055891","-0.08322592"," 0.07274130","-0.46962606"," 0.15930634","-0.13757511","-0.14063435","-0.13029799","-0.13757511"
"P60174"," 0.005021703"," 0.433231974"," 0.081312485"," 0.174856436"," 0.094260480","-0.260950447","-0.213645956"," 0.287936696","-0.112266735","-0.178051093"," 0.036230498","-0.055989094","-0.274401617"," 0.149405928","-0.170924500"," 0.318843446","-0.145515593"," 0.036230498","-0.306571747","-0.160254906","-0.063813051"," 0.067185658","-0.152459192"," 0.604817149"," 0.036230498","-0.306571747"," 0.174856436","-0.395182851"," 0.214866156"," 0.081312485"
"Q9BRK5","-0.057125848","-0.172239988"," 0.039449351","-0.004909389","-0.013341100"," 0.173622019","-0.063164277","-0.092578257","-0.053686596","-0.079811007","-0.004909389"," 0.144044831"," 0.153619396","-0.104815587"," 0.024099201","-0.246955432","-0.077826551"," 0.753044568","-0.018166119","-0.074661937","-0.053686596"," 0.033274233"," 0.144044831","-0.147674611"," 0.033274233","-0.057125848"," 0.007535841","-0.201308533"," 0.019987682","-0.002009120"
"A0A0G2JNJ5","-0.106178546","-0.053123617","-0.091708721","-0.239211014","-0.241444867","-0.206598082","-0.035738470","-0.029264524","-0.069660894"," 0.214450999","-0.239211014"," 0.029463933","-0.091708721","-0.189856688","-0.012558724","-0.253700461","-0.009880211"," 0.012402884"," 0.440078642"," 0.718353504","-0.130100614","-0.098286391","-0.281646496","-0.038373361"," 0.098781721"," 0.650898726"," 0.021772248"," 0.182288053"," 0.025978344"," 0.023782363"
"Q9NZH0","-0.026784045","-0.388420424"," 0.564427995"," 0.112654443"," 0.277582513","-0.165375603","-0.275432965","-0.174188395","-0.289906087"," 0.206559050","-0.326205404","-0.326205404"," 0.074560734"," 0.221785423","-0.354231340","-0.184101992","-0.002020056"," 0.143959612","-0.234489248"," 0.009308172","-0.064826387"," 0.312677760","-0.075038976","-0.435572005"," 0.356185374"," 0.133790239"," 0.230457423"," 0.206559050"," 0.265731493"," 0.206559050"
"P07737"," 0.16193744"," 0.35882924"," 0.01494354"," 0.09614790"," 0.51106639","-0.35581500","-0.40392211"," 0.27747958","-0.16655230","-0.02435497"," 0.07299241"," 0.08208136","-0.40392211"," 0.02153764","-0.03416133"," 0.59607789","-0.22176023","-0.15788144","-0.10034841","-0.22176023"," 0.15261095","-0.03862443"," 0.26143774"," 0.29361890","-0.08391171","-0.29000108","-0.12671019","-0.02993067","-0.11439456","-0.12671019"
"Q12841","-0.22631079"," 0.21056141","-0.32324993"," 0.26626603","-0.19061458"," 0.26626603"," 0.63133672"," 0.02521428"," 0.06502365","-0.25369035","-0.02435507"," 0.12254178"," 0.02521428"," 0.30894180"," 0.50523996"," 0.12254178"," 0.55199118","-0.32576008","-0.11058723","-0.35604162"," 0.45473001"," 0.21056141","-0.30258529","-0.22015041","-0.25369035","-0.36866328","-0.31295663"," 0.12254178","-0.30735990","-0.31295663"
"X6R3G6"," 0.21286029","-0.18525525"," 0.36181478"," 0.46955651"," 0.11688112"," 0.14045789"," 0.19487772","-0.23748870"," 0.32936841","-0.53044349","-0.01284703"," 0.11137752"," 0.06422361","-0.23304222"," 0.05441812","-0.33750252","-0.16966807","-0.12741264"," 0.20629447","-0.16966807","-0.11471400","-0.02478216","-0.05078861","-0.13842908"," 0.17248610"," 0.30591468","-0.10101327","-0.11471400","-0.09174884","-0.10101327"
"Q14512","-0.044832197","-0.162352405","-0.413686498","-0.378432622"," 0.056288119"," 0.199393772"," 0.571154980","-0.153702583"," 0.113279905","-0.360759488"," 0.070105024","-0.394316683","-0.335953296"," 0.203752863"," 0.376845533","-0.083316910","-0.037573619","-0.008602007","-0.223934142","-0.044832197"," 0.161399899"," 0.082180519","-0.428845020"," 0.008637356"," 0.434449267"," 0.571154980"," 0.001580023"," 0.210700049"," 0.008637356"," 0.001580023"
"P04066","-0.05734473"," 0.16264317","-0.49420864"," 0.02284662","-0.36917822"," 0.01429871"," 0.30084764"," 0.17839616"," 0.21068926"," 0.17839616"," 0.31682635","-0.06392070"," 0.01020558"," 0.40041372"," 0.50579136","-0.08614961","-0.28545993","-0.25674443","-0.46876358","-0.29403361"," 0.27939828"," 0.11496526","-0.09408835"," 0.13567212","-0.29403361"," 0.40041372","-0.24485370"," 0.25599632","-0.23796710","-0.24105421"
"P60953"," 0.078584164","-0.025980249"," 0.273798258"," 0.032341863"," 0.142003191"," 0.078584164"," 0.288029244"," 0.017851116","-0.151067264"," 0.281103993","-0.372116086"," 0.249449624"," 0.208233828","-0.711970756"," 0.230914223","-0.222055613"," 0.002072228"," 0.106992669","-0.157276747"," 0.009950482"," 0.071768602"," 0.017851116","-0.427700071","-0.211467619","-0.637369655"," 0.273798258"," 0.164633962"," 0.042548350"," 0.181860759"," 0.164633962"
"Q9H173"," 0.037649842","-0.294131191"," 0.266780985"," 0.144017954","-0.190377996"," 0.470710534","-0.201420530","-0.245033751"," 0.007067932","-0.337705335"," 0.045069052","-0.025971404","-0.151939981"," 0.134619593"," 0.344038919","-0.393371864","-0.151939981","-0.025971404"," 0.266780985","-0.141747862"," 0.096300840","-0.060196915"," 0.562516770","-0.134118944","-0.437483230"," 0.277577708"," 0.037649842"," 0.007067932"," 0.055911658"," 0.037649842"
"P08238"," 0.169217992"," 0.154019652"," 0.096771137"," 0.034751957"," 0.154019652","-0.143484101","-0.419648251"," 0.024478721","-0.312027436"," 0.221978246"," 0.074112131"," 0.006254407","-0.198586447","-0.065525234","-0.133016192","-0.045086318","-0.331711965","-0.324384245"," 0.322257749"," 0.580351749","-0.072054514","-0.197283373"," 0.255255903"," 0.317826888"," 0.375136344"," 0.116142145","-0.322179669"," 0.302162039","-0.317569297","-0.322179669"
"P00441","-0.05638394"," 0.34898782"," 0.30468141"," 0.37026580"," 0.32403204","-0.45613024","-0.07674773","-0.28274304"," 0.01047939"," 0.06979235"," 0.11688730"," 0.13939547","-0.07356660","-0.23909438"," 0.09652412"," 0.20050879","-0.18060727","-0.15097876","-0.35753168","-0.18520430"," 0.05814844"," 0.12393856"," 0.54386976"," 0.26864513"," 0.26864513","-0.40161841","-0.13052388","-0.39859905","-0.12454834","-0.13052388"
"G3XAM2","-0.21519235","-0.11825812"," 0.09676113","-0.40462622","-0.07396945"," 0.06750940","-0.25302754"," 0.10990239"," 0.28027575","-0.10965507","-0.27162729","-0.21819270"," 0.24918459","-0.05744719"," 0.16959019"," 0.03749992","-0.06945265"," 0.59537378","-0.11333791","-0.06945265"," 0.21752573","-0.09029519"," 0.03749992"," 0.16959019","-0.04149755","-0.07905044"," 0.02461464"," 0.07304543"," 0.03209460"," 0.02461464"
"Q9UBI6","-0.055253632","-0.269728323"," 0.202922894","-0.329057008","-0.307468436","-0.163375272","-0.080179603"," 0.013151169"," 0.075402097","-0.011808517","-0.113228242"," 0.082448381","-0.008024154"," 0.058148628"," 0.103942194","-0.071779956"," 0.001310372"," 0.062719591"," 0.505834594","-0.003531452","-0.189708782","-0.335950355"," 0.120519059","-0.042415044"," 0.571169352"," 0.284367644"," 0.103942194","-0.428830648"," 0.120519059"," 0.103942194"
"P02675","-0.164663353"," 0.202653726"," 0.259531559","-0.072983654"," 0.503686569"," 0.189560163","-0.020423068"," 0.032039637"," 0.417854731","-0.480964364","-0.135155584","-0.100652472"," 0.395122974","-0.061751000"," 0.280012729"," 0.003493809","-0.325846334","-0.308378651","-0.406784238","-0.325846334"," 0.348119635"," 0.060083922"," 0.495528131","-0.321892451"," 0.336346560","-0.422034499","-0.299246467"," 0.519035636","-0.297200843","-0.299246467"
"A0A075B6J9","-0.40090827","-0.33337332"," 0.29268186","-0.36759780","-0.37149143"," 0.23226884","-0.24868979","-0.29054440"," 0.50025673"," 0.11162219"," 0.30009414","-0.31297172","-0.29450923"," 0.18729088"," 0.17296738","-0.32729240"," 0.22842441"," 0.31359138"," 0.59909173"," 0.23226884","-0.32729240","-0.36168006","-0.04809628","-0.04809628","-0.19159516","-0.17589526"," 0.36552071","-0.17324438"," 0.39285809"," 0.34434099"
"A0A0B4J1Y9"," 0.356062728","-0.189898163","-0.138400351","-0.084151993","-0.167099197"," 0.548640546","-0.015968178","-0.173763869"," 0.765326619"," 0.071857514","-0.149578119","-0.108540253","-0.066558284","-0.118523680","-0.085696998","-0.034213618","-0.088792418","-0.066558284"," 0.066505500","-0.090912243","-0.102377391"," 0.481329060","-0.187742417"," 0.018528320","-0.234673381","-0.046264274","-0.055380104"," 0.004580168","-0.052357136","-0.055380104"
"P14550"," 0.18001477"," 0.60203227","-0.06782669"," 0.24403081"," 0.12292809","-0.16640795"," 0.05479511"," 0.26735251","-0.31996299"," 0.08063812"," 0.28608979"," 0.19360799","-0.10430409"," 0.12889075"," 0.05479511"," 0.20301918","-0.39175246","-0.35467800"," 0.18001477","-0.39796773"," 0.05979551"," 0.05479511"," 0.18515520"," 0.30980364"," 0.12292809","-0.12394260","-0.34205788","-0.38660187","-0.33312667","-0.34205788"
"P01042","-0.093033018","-0.206802091"," 0.259359282"," 0.067520788"," 0.012008212"," 0.277167442"," 0.165591616","-0.106790953","-0.016071713","-0.339325777","-0.197836607"," 0.067520788"," 0.231328372"," 0.063439046"," 0.081683374","-0.093033018","-0.099262352","-0.009266078"," 0.174267277","-0.099262352"," 0.067520788"," 0.231328372"," 0.401243233","-0.131888657","-0.598756767","-0.222534681"," 0.037178646","-0.009266078"," 0.048794258"," 0.037178646"
"P40925"," 0.14849117"," 0.30558990","-0.06834564"," 0.31506201","-0.04296121","-0.25473852","-0.08159588"," 0.22325529","-0.12687038"," 0.01186929"," 0.24995547"," 0.11100577","-0.11065153"," 0.35024169","-0.30742720"," 0.10457654","-0.20051791","-0.13520535","-0.50919025","-0.19530599","-0.14631836"," 0.12766420"," 0.17431037"," 0.49080975"," 0.14849117","-0.27119485","-0.09685791","-0.03154082","-0.08574291","-0.09685791"
"P27105","-0.05118274","-0.25066957"," 0.24922081","-0.01146185","-0.45807919"," 0.14499356","-0.41779335"," 0.25865926"," 0.16075962"," 0.35741401","-0.03459343"," 0.38478625","-0.08457750"," 0.15025112","-0.02276310","-0.28049247","-0.09604066","-0.06001555"," 0.09685235","-0.10470782","-0.28384289","-0.31675945"," 0.09685235"," 0.20400564","-0.33801790"," 0.54192081","-0.04804879"," 0.29714624","-0.03919071","-0.04462506"
"Q5SZC9","-0.39606042"," 0.09973283"," 0.16532047"," 0.21420851","-0.37306976","-0.25667424","-0.27490135","-0.30577442","-0.28913467"," 0.20613872","-0.29478167"," 0.22521778","-0.31339133"," 0.03643889"," 0.15384693"," 0.12271278"," 0.13990883"," 0.20152769"," 0.60393958"," 0.13990883"," 0.02945774","-0.03187030"," 0.09973283","-0.03875118","-0.19528644","-0.19528644"," 0.23180106","-0.17903228"," 0.24231998"," 0.23180106"
"P04114","-0.014266261","-0.109912886"," 0.001054841"," 0.183750786"," 0.031728145"," 0.152523335"," 0.267116565","-0.117589320"," 0.137746144","-0.052815879"," 0.196190431"," 0.047340074","-0.018463249","-0.018463249"," 0.208405216","-0.065565043"," 0.404231175","-0.426532225","-0.045518429","-0.426532225"," 0.187693453","-0.039341292"," 0.199426495","-0.349027151"," 0.105832884"," 0.573467775","-0.426532225"," 0.267116565","-0.426532225","-0.426532225"
